cluster,n,m,modularity,cpm_score,connectivity,ktruss_vals
2199,152,377,4.095371260928415e-06,262.24,1.0,5.0
16320,95,178,1.9336773698162037e-06,133.35,1.0,2.0
17393,91,282,3.063074416179066e-06,241.05,1.0,8.0
122415,30,36,3.910796886609314e-07,31.65,1.0,3.0
78134,39,46,4.997086151343388e-07,38.59,1.0,3.0
2693,130,587,6.376025982876962e-06,503.15,2.0,7.0
35752,60,86,9.342492685224843e-07,68.3,1.0,3.0
47957,51,85,9.233599123414837e-07,72.25,1.0,4.0
116797,31,31,3.367637259368894e-07,26.35,1.0,3.0
41950,55,90,9.777035003824908e-07,75.15,1.0,4.0
39283,57,94,1.0211468516286199e-06,78.03999999999999,1.0,4.0
42137,55,69,7.495827281461248e-07,54.15,1.0,2.0
47880,51,88,9.559759625732311e-07,75.25,1.0,4.0
129825,29,39,4.236732230088206e-07,34.94,1.0,3.0
4569,101,196,2.1292013007071047e-06,145.5,1.0,4.0
27281,70,87,9.451080749982311e-07,62.849999999999994,1.0,3.0
47921,51,67,7.278287599363199e-07,54.25,1.0,3.0
1160,301,1961,2.1291735641714496e-05,1509.5,4.0,8.0
258875,15,15,1.6295161424606807e-07,13.95,1.0,3.0
31806,64,92,9.994081307883642e-07,71.84,1.0,3.0
1498,226,1306,1.4184995283584962e-05,1051.75,3.0,9.0
185568,23,40,4.3453597450850324e-07,37.47,1.0,2.0
41871,55,109,1.1841074923913395e-06,94.15,1.0,5.0
753,421,3767,4.0904818217946976e-05,2882.9,5.0,8.0
1888,184,2280,2.4763764026438863e-05,2111.64,2.0,14.0
99929,34,35,3.8021460908050956e-07,29.39,1.0,3.0
173752,24,26,2.8244826510724787e-07,23.24,1.0,3.0
1645,212,1326,1.4403477379888513e-05,1102.34,3.0,7.0
32724,63,131,1.4230941394323805e-06,111.47,1.0,6.0
78306,39,53,5.757450274529423e-07,45.59,1.0,2.0
51597,49,73,7.930126292360082e-07,61.24,1.0,4.0
1138,306,2655,2.8835198031987677e-05,2188.35,3.0,9.0
153981,26,36,3.9108156857425287e-07,32.75,1.0,4.0
81931,38,50,5.43170607784715e-07,42.97,1.0,3.0
65564,43,125,1.357922769489517e-06,115.97,1.0,5.0
33785,62,87,9.451225654103565e-07,68.09,1.0,3.0
146368,27,28,3.041734021081394e-07,24.49,1.0,3.0
27138,70,134,1.4556857977614906e-06,109.85,1.0,4.0
34883,61,112,1.2166325758488569e-06,93.7,1.0,3.0
885,380,3046,3.3082998152577925e-05,2325.9,4.0,8.0
49699,50,67,7.278492760021571e-07,54.75,1.0,3.0
207003,21,21,2.2813240372982071e-07,18.9,1.0,2.0
16835,93,184,1.998687664258574e-06,141.22,1.0,3.0
278,715,10575,0.00011478484735554828,8022.45,8.0,10.0
18408,88,190,2.0640046717948445e-06,151.72,1.0,5.0
3909,109,203,2.2052108309762603e-06,144.14,1.0,3.0
2182,153,533,5.7894455044305645e-06,416.72,1.0,6.0
24618,74,141,1.5316926004347654e-06,113.99,1.0,3.0
129193,29,37,4.019428610072267e-07,32.94,1.0,3.0
163314,25,54,5.866177545279548e-07,51.0,1.0,2.0
2961,124,372,4.040975342275159e-06,295.74,1.0,5.0
380,622,7345,7.973735732108582e-05,5413.6900000000005,7.0,8.0
422,599,13996,0.00015199653298425057,12204.99,6.0,18.0
1034,325,2471,2.683874604089036e-05,1944.5,4.0,10.0
561,512,7065,7.672443436876389e-05,5756.84,6.0,12.0
138299,28,30,3.2589652462746773e-07,26.22,1.0,3.0
129719,29,36,3.910744026162273e-07,31.939999999999998,1.0,2.0
44710,53,82,8.907872911552365e-07,68.22,1.0,3.0
227053,19,19,2.0640410610123856e-07,17.29,1.0,2.0
116745,31,39,4.2367370566654185e-07,34.35,1.0,3.0
155307,26,27,2.933137284771212e-07,23.75,1.0,2.0
1155,302,1958,2.1266701504015134e-05,1503.49,4.0,8.0
31036,65,92,9.994161370234178e-07,71.2,1.0,3.0
31847,64,87,9.451223913066085e-07,66.84,1.0,4.0
22503,78,148,1.6077660045038269e-06,117.97,1.0,4.0
46337,52,72,7.821514523116217e-07,58.74,1.0,3.0
60505,45,58,6.300796662780639e-07,48.1,1.0,4.0
184262,23,25,2.71584165033745e-07,22.47,1.0,3.0
46291,52,95,1.0320091644612078e-06,81.74,1.0,5.0
104164,33,43,4.671226732853809e-07,37.72,1.0,2.0
296,706,9996,0.00010851186051423974,7507.35,7.0,10.0
1911,181,901,9.78619476354105e-06,738.1,1.0,6.0
689,439,3675,3.991040033900673e-05,2713.59,1.0,7.0
4110,106,167,1.8141851088419174e-06,111.35,1.0,4.0
43342,54,75,8.147491634677281e-07,60.69,1.0,3.0
206325,21,21,2.28133550111981e-07,18.9,1.0,2.0
592,499,7909,8.587802472293394e-05,6666.49,5.0,11.0
3694,112,620,6.734960157765744e-06,557.84,2.0,9.0
18432,88,158,1.7163236476628822e-06,119.72,1.0,5.0
1234,282,2325,2.5253826395004e-05,1928.79,3.0,7.0
2108,160,532,5.7791957495683585e-06,404.8,2.0,5.0
57965,46,59,6.409325275578044e-07,48.65,1.0,3.0
121866,30,54,5.866186482369246e-07,49.65,1.0,3.0
130057,29,38,4.12804136268809e-07,33.94,1.0,2.0
769,417,3905,4.24096863228651e-05,3037.64,5.0,10.0
2530,136,331,3.5957455860639304e-06,239.2,1.0,7.0
31097,65,110,1.1949518633916119e-06,89.2,1.0,2.0
244695,17,18,1.9554019517857944e-07,16.64,1.0,2.0
195038,22,23,2.498580993320104e-07,20.69,1.0,2.0
68635,42,51,5.540215052414477e-07,42.39,1.0,3.0
122107,30,43,4.6712273984665104e-07,38.65,1.0,3.0
2292,148,451,4.899234335913246e-06,342.22,2.0,4.0
215730,20,21,2.2812919601357197e-07,19.1,1.0,3.0
15393,98,285,3.0959084486403866e-06,237.47,3.0,2.0
2252,149,710,7.711180294244962e-06,599.74,1.0,7.0
1158,301,2430,2.6392033279752358e-05,1978.5,3.0,9.0
2046,165,375,4.073522746830407e-06,239.7,1.0,6.0
65649,43,54,5.866111119433212e-07,44.97,1.0,4.0
863,389,3764,4.0876235155084105e-05,3009.34,4.0,10.0
244980,17,20,2.1726968642540055e-07,18.64,1.0,3.0
1910,181,914,9.927917776886376e-06,751.1,2.0,6.0
583,500,5640,6.123912750151907e-05,4392.5,5.0,10.0
3403,117,278,3.018543130353855e-06,210.14,2.0,5.0
155355,26,44,4.779895742429716e-07,40.75,1.0,3.0
526,523,5686,6.174525852336176e-05,4320.97,6.0,8.0
34691,61,88,9.559695882399577e-07,69.7,1.0,3.0
60444,45,59,6.409386214545206e-07,49.1,1.0,3.0
4333,103,326,3.5413096108913758e-06,273.47,1.0,5.0
216816,20,22,2.3899348644758686e-07,20.1,1.0,2.0
33740,62,95,1.0320088256360186e-06,76.09,1.0,3.0
3964,107,252,2.737444205229445e-06,195.29,1.0,5.0
52202,49,53,5.757573648617122e-07,41.24,1.0,3.0
4015,107,241,2.6178947794536363e-06,184.29,2.0,3.0
75056,40,47,5.105805018143068e-07,39.2,1.0,3.0
19101,86,138,1.4990770277270244e-06,101.44999999999999,1.0,3.0
4463,102,246,2.672217721197668e-06,194.49,1.0,3.0
35881,60,89,9.66825172276905e-07,71.3,1.0,2.0
632,474,5117,5.556299245910515e-05,3995.99,5.0,9.0
22036,79,155,1.6837507229088562e-06,124.19,1.0,3.0
217242,20,21,2.2813179606318908e-07,19.1,1.0,3.0
4574,101,160,1.7380861809155676e-06,109.5,1.0,5.0
82455,38,40,4.345346545831731e-07,32.97,1.0,3.0
145964,27,37,4.019468740676383e-07,33.49,1.0,3.0
30188,66,176,1.9119262459205356e-06,154.55,2.0,2.0
934,352,3147,3.417835042308191e-05,2529.24,4.0,10.0
31119,65,73,7.930255055668355e-07,52.2,1.0,3.0
27798,69,105,1.1406420005831244e-06,81.53999999999999,1.0,4.0
35690,60,105,1.1406392907782214e-06,87.3,1.0,4.0
783,414,4029,4.372144437853123e-05,3174.09,5.0,11.0
153933,26,30,3.258944374772837e-07,26.75,1.0,3.0
54051,48,67,7.278435373349148e-07,55.72,1.0,2.0
2066,163,830,9.015820362144477e-06,697.97,2.0,8.0
1298,263,1823,1.9796243125738734e-05,1478.47,3.0,7.0
173305,24,40,4.345308592040786e-07,37.24,1.0,3.0
1872,185,514,5.583539641301197e-06,343.79999999999995,1.0,9.0
12515,100,198,2.1509240602963866e-06,148.5,1.0,5.0
1971,174,386,4.193153356466948e-06,235.49,1.0,6.0
122,979,23304,0.0002529293025202107,18516.69,10.0,15.0
104284,33,38,4.128114976620535e-07,32.72,1.0,3.0
626,477,5100,5.5368813541832536e-05,3964.74,5.0,8.0
110156,32,34,3.693545465853331e-07,29.04,1.0,2.0
282,713,10836,0.00011764301850077116,8297.72,8.0,9.0
39378,57,90,9.77704203081858e-07,74.03999999999999,1.0,4.0
789,412,3609,3.919370113080021e-05,2762.34,5.0,8.0
32835,63,101,1.0971420853866554e-06,81.47,1.0,4.0
658,455,3660,3.975017847544465e-05,2627.15,1.0,12.0
174889,24,27,2.933138562004096e-07,24.24,1.0,3.0
38127,58,93,1.0102814106523653e-06,76.47,1.0,4.0
103858,33,55,5.97483413008502e-07,49.72,1.0,4.0
1049,324,2988,3.245372474989924e-05,2464.74,4.0,10.0
392,619,8722,9.464578861416288e-05,6809.29,7.0,10.0
73,1131,25665,0.00027830932923291927,19274.85,12.0,14.0
185088,23,27,2.9331443436293214e-07,24.47,1.0,2.0
164337,25,26,2.824450794600727e-07,23.0,1.0,2.0
122149,30,32,3.4762890170070703e-07,27.65,1.0,3.0
25950,72,127,1.3796529134557445e-06,101.44,1.0,2.0
130481,29,39,4.236688883831236e-07,34.94,1.0,3.0
94594,35,41,4.45389208690679e-07,35.05,1.0,2.0
122669,30,33,3.584923255695326e-07,28.65,1.0,2.0
692,438,3102,3.367190038596446e-05,2144.9700000000003,1.0,6.0
122481,30,40,4.3452827579477906e-07,35.65,1.0,3.0
155332,26,29,3.150388552400869e-07,25.75,1.0,2.0
1233,283,1891,2.053645006345894e-05,1491.97,3.0,9.0
22999,77,150,1.629427489959267e-06,120.74,1.0,4.0
785,413,4790,5.2018910391689e-05,3939.2200000000003,5.0,10.0
499,531,5558,6.035913725090175e-05,4150.85,6.0,7.0
68722,42,53,5.757592988265615e-07,44.39,1.0,3.0
46684,52,81,8.799328556837535e-07,67.74,1.0,3.0
331,667,10687,0.00011604068197977112,8465.89,7.0,14.0
184811,23,23,2.498596235142881e-07,20.47,1.0,2.0
2392,142,988,1.0731456484846087e-05,887.89,2.0,9.0
1126,309,2346,2.5466446424840054e-05,1870.1399999999999,4.0,8.0
32822,63,114,1.2384284305998328e-06,94.47,1.0,2.0
66163,43,58,6.30076607203517e-07,48.97,1.0,3.0
71692,41,58,6.300749807895012e-07,49.8,1.0,3.0
58460,46,47,5.105746038543793e-07,36.65,1.0,3.0
702,435,4385,4.762338324790202e-05,3441.05,5.0,11.0
32921,63,85,9.233903063240495e-07,65.47,1.0,3.0
137090,28,33,3.584948627753973e-07,29.22,1.0,3.0
98,1025,21604,0.00023443064316542526,16356.0,11.0,12.0
30102,66,107,1.1623632137735344e-06,85.55,1.0,3.0
34669,61,93,1.0102965154285553e-06,74.7,1.0,3.0
104923,33,37,4.019487977060495e-07,31.72,1.0,2.0
33788,62,98,1.0646032049225852e-06,79.09,1.0,3.0
110360,32,47,5.105798052812985e-07,42.04,1.0,3.0
1355,250,1767,1.9192392769203417e-05,1455.75,3.0,8.0
153,913,14654,0.00015864251994214795,10490.720000000001,10.0,13.0
348,647,7864,8.535553773172427e-05,5774.1900000000005,7.0,8.0
534,520,5298,5.75193582446076e-05,3948.6,6.0,8.0
235,754,11495,0.00012473268693990064,8656.19,8.0,14.0
104112,33,57,6.192139359550111e-07,51.72,1.0,3.0
48258,51,67,7.278511638225799e-07,54.25,1.0,2.0
98641,34,47,5.105721928965977e-07,41.39,1.0,4.0
1048,324,2529,2.7466808639157e-05,2005.74,4.0,7.0
595,498,7740,8.403839535800517e-05,6502.47,2.0,15.0
196,812,14086,0.00015286758714963859,10793.34,9.0,14.0
112,1004,16798,0.00018224645654554286,11762.939999999999,10.0,11.0
661,454,4741,5.148172138337852e-05,3712.69,5.0,9.0
504,529,6474,7.02665951329655e-05,5077.4400000000005,6.0,10.0
167,867,13407,0.00014548372956451833,9652.89,4.0,13.0
508,528,5885,6.38968143640277e-05,4493.72,6.0,9.0
1699,205,1280,1.3903315362009343e-05,1070.9,3.0,9.0
677,447,7917,8.584447240738906e-05,6920.19,5.0,17.0
46318,52,97,1.053701570577066e-06,83.74,1.0,4.0
374,626,8158,8.855583102175794e-05,6201.75,7.0,11.0
102,1018,19120,0.00020659845271405516,13943.470000000001,11.0,13.0
117,990,16871,0.0001828082118489068,11975.45,10.0,11.0
29299,67,112,1.2166709996402596e-06,89.89,1.0,4.0
58201,46,60,6.518020201563412e-07,49.65,1.0,2.0
1315,261,1257,1.3653536474453907e-05,917.7,2.0,8.0
185580,23,24,2.6071675633994027e-07,21.47,1.0,3.0
1015,329,3048,3.3098343782258195e-05,2508.44,4.0,11.0
22437,78,128,1.3905014980263542e-06,97.97,1.0,4.0
902,368,3378,3.669039492883338e-05,2702.7200000000003,4.0,10.0
34682,61,80,8.690655591350674e-07,61.7,1.0,3.0
701,435,4746,5.152694086075134e-05,3802.05,5.0,7.0
41,1312,28710,0.00031066319703895224,20109.84,13.0,11.0
49923,50,65,7.061147806518987e-07,52.75,1.0,3.0
15729,97,148,1.607775832470099e-06,101.44,1.0,3.0
21518,80,146,1.5859719031820568e-06,114.4,1.0,5.0
27882,69,107,1.1623708718601003e-06,83.53999999999999,1.0,3.0
36972,59,110,1.1949531117989815e-06,92.89,1.0,4.0
527,523,7258,7.877961101870227e-05,5892.97,6.0,11.0
192,817,12473,0.00013536439797785308,9139.64,9.0,13.0
21081,81,162,1.7597840061101578e-06,129.6,1.0,4.0
1805,194,1464,1.5901365502982537e-05,1276.79,2.0,13.0
3528,115,306,3.3238537687024746e-06,240.45,1.0,4.0
956,343,1769,1.921068314182133e-05,1182.47,1.0,6.0
1428,234,1184,1.2857120577622081e-05,911.39,3.0,6.0
1527,224,1159,1.2589293295399761e-05,909.24,2.0,8.0
178,833,11854,0.00012843423004932906,8388.72,9.0,9.0
205008,21,31,3.3676179188352767e-07,28.9,1.0,3.0
280,714,8901,9.648855338944313e-05,6355.59,8.0,9.0
206464,21,23,2.4985871369607487e-07,20.9,1.0,3.0
78581,39,54,5.86600842153015e-07,46.59,1.0,3.0
1005,331,2322,2.5217566678108297e-05,1775.85,4.0,6.0
1098,317,3327,3.612911622549555e-05,2826.14,4.0,14.0
356,642,9805,0.00010631972063198676,7747.389999999999,7.0,10.0
29341,67,128,1.3904858974631145e-06,105.89,1.0,5.0
442,579,7481,8.124874555170842e-05,5807.6900000000005,6.0,11.0
854,393,2953,3.2071344965011856e-05,2182.7200000000003,4.0,9.0
975,337,2963,3.215777774055978e-05,2396.84,4.0,8.0
893,373,3428,3.722369560402594e-05,2734.2200000000003,4.0,9.0
70,1142,22203,0.00024085737500785328,15687.89,12.0,11.0
1518,224,736,7.994752514022924e-06,486.24,1.0,8.0
46736,52,92,9.99395159336289e-07,78.74,1.0,2.0
63429,44,49,5.323030434567346e-07,39.54,1.0,3.0
194755,22,27,2.933132682130188e-07,24.69,1.0,3.0
31988,64,122,1.3253301993654185e-06,101.84,1.0,2.0
37200,59,110,1.194942824070177e-06,92.89,1.0,2.0
5,1941,62093,0.0006705589239137581,43265.3,20.0,12.0
146597,27,37,4.019496417891076e-07,33.49,1.0,2.0
386,620,8262,8.968962039190612e-05,6343.1,7.0,14.0
71961,41,44,4.77992626384053e-07,35.8,1.0,3.0
62,1170,21579,0.0002338527472703307,14740.349999999999,12.0,10.0
906,367,4792,5.204167157365464e-05,4120.39,4.0,15.0
17782,90,141,1.5317337471308956e-06,100.94999999999999,1.0,4.0
601,493,7095,7.7039871883202e-05,5882.22,5.0,14.0
1376,244,1740,1.8898888358678406e-05,1443.54,3.0,9.0
81564,38,49,5.32284104031481e-07,41.97,1.0,3.0
15678,97,175,1.9010429746670017e-06,128.44,1.0,4.0
224,762,12269,0.00013314511626778206,9369.59,8.0,11.0
654,458,8080,8.770992461380345e-05,7033.47,5.0,15.0
496,533,6006,6.518842074114047e-05,4588.22,6.0,8.0
160,895,13302,0.00014406648485364528,9301.35,9.0,9.0
3414,117,391,4.247471183968703e-06,323.14,1.0,6.0
78,1113,22369,0.00024196333346914595,16180.720000000001,12.0,15.0
606,489,5059,5.491711041720285e-05,3865.84,5.0,9.0
1182,300,2178,2.365603164769713e-05,1729.5,3.0,9.0
3380,118,230,2.4985039554652993e-06,160.97,1.0,2.0
174774,24,24,2.6072151774257586e-07,21.24,1.0,2.0
44,1266,27244,0.0002953794898485932,19236.55,13.0,11.0
66266,43,77,8.364835224204899e-07,67.97,1.0,2.0
27183,70,128,1.3904980692063116e-06,103.85,1.0,4.0
15977,96,219,2.3788924544895814e-06,173.4,1.0,6.0
251,728,9532,0.00010346855159189016,6885.719999999999,8.0,9.0
60,1177,23369,0.00025359950668573246,16448.239999999998,12.0,10.0
122976,30,31,3.367685711902031e-07,26.65,1.0,2.0
129853,29,54,5.866056451859486e-07,49.94,2.0,2.0
47,1234,28946,0.0003130857007103822,21338.39,13.0,11.0
859,390,3635,3.9466277967574974e-05,2876.45,4.0,10.0
151,914,14634,0.00015873285434985,10461.59,9.0,9.0
759,420,4032,4.378290940145144e-05,3152.1,4.0,9.0
598,495,5520,5.987683064800907e-05,4297.35,5.0,9.0
164,877,12593,0.00013622531549822305,8751.74,9.0,9.0
195887,22,22,2.389951942929439e-07,19.69,1.0,2.0
185207,23,25,2.715882550113691e-07,22.47,1.0,2.0
16567,94,113,1.2275778536462376e-06,69.28999999999999,1.0,3.0
78522,39,46,4.997220738762802e-07,38.59,1.0,3.0
44706,53,72,7.821722519119477e-07,58.22,1.0,3.0
268142,13,13,1.4122588536324325e-07,12.22,1.0,2.0
217484,20,30,3.2590590233153017e-07,28.1,1.0,2.0
99700,34,42,4.562682356010895e-07,36.39,1.0,2.0
164382,25,29,3.150415962013292e-07,26.0,1.0,2.0
85536,37,49,5.323101782584209e-07,42.34,1.0,3.0
115423,31,38,4.128138768734137e-07,33.35,1.0,3.0
94372,35,39,4.2367707081671695e-07,33.05,1.0,3.0
185191,23,23,2.498607731123963e-07,20.47,1.0,2.0
137574,28,29,3.150418087194273e-07,25.22,1.0,2.0
130750,29,29,3.150410531782007e-07,24.939999999999998,1.0,2.0
173605,24,26,2.824512444321878e-07,23.24,1.0,3.0
245379,17,17,1.8467946544797492e-07,15.64,1.0,2.0
173685,24,29,3.1504125994299745e-07,26.24,1.0,2.0
236811,18,19,2.0640626851640496e-07,17.47,1.0,2.0
183829,23,29,3.150400921998622e-07,26.47,1.0,3.0
78640,39,51,5.540381728207941e-07,43.59,1.0,3.0
38290,58,66,7.16992262963188e-07,49.47,1.0,2.0
195818,22,22,2.389976779488505e-07,19.69,1.0,2.0
195482,22,24,2.6072328666143874e-07,21.69,1.0,2.0
226852,19,19,2.0640628940531423e-07,17.29,1.0,3.0
195992,22,28,3.041788792509583e-07,25.69,1.0,2.0
227767,19,21,2.2812999451278146e-07,19.29,1.0,2.0
217184,20,21,2.281340436567185e-07,19.1,1.0,3.0
146663,27,31,3.367691334500108e-07,27.49,1.0,2.0
115676,31,44,4.779876814953627e-07,39.35,1.0,4.0
130427,29,32,3.4763230151821034e-07,27.939999999999998,1.0,2.0
104640,33,44,4.779939993872755e-07,38.72,1.0,2.0
236932,18,20,2.172699273264516e-07,18.47,1.0,2.0
146535,27,28,3.041767068043948e-07,24.49,1.0,3.0
206762,21,23,2.498611070694075e-07,20.9,1.0,2.0
195955,22,22,2.389973002962536e-07,19.69,1.0,2.0
32979,63,72,7.821709469747049e-07,52.47,1.0,3.0
116505,31,34,3.6935939585120564e-07,29.35,1.0,2.0
129941,29,35,3.802215643496919e-07,30.939999999999998,1.0,3.0
271216,12,12,1.303619757977731e-07,11.34,1.0,3.0
58298,46,56,6.08355540058447e-07,45.65,1.0,3.0
194455,22,24,2.6072354983809223e-07,21.69,1.0,2.0
94126,35,46,4.997214016546578e-07,40.05,1.0,4.0
115707,31,35,3.8022271925853967e-07,30.35,1.0,2.0
130358,29,33,3.5849625315654005e-07,28.939999999999998,1.0,2.0
184347,23,24,2.6072270557800945e-07,21.47,1.0,3.0
46457,52,65,7.061280324815228e-07,51.74,1.0,3.0
236673,18,20,2.1726885181316148e-07,18.47,1.0,2.0
195203,22,24,2.607232311937136e-07,21.69,1.0,2.0
184039,23,24,2.607199529331399e-07,21.47,1.0,3.0
75091,40,40,4.345378250062279e-07,32.2,1.0,3.0
216308,20,21,2.2813264799434022e-07,19.1,1.0,2.0
137119,28,31,3.36766434532124e-07,27.22,1.0,3.0
48101,51,79,8.581998269827598e-07,66.25,1.0,3.0
174866,24,25,2.7158646151558333e-07,22.24,1.0,2.0
99348,34,39,4.23677279823826e-07,33.39,1.0,3.0
129799,29,36,3.910853838981251e-07,31.939999999999998,1.0,3.0
164699,25,25,2.715862586158248e-07,22.0,1.0,3.0
110088,32,35,3.8021688408335643e-07,30.04,1.0,3.0
104331,33,42,4.5626571937264646e-07,36.72,1.0,3.0
109730,32,42,4.5626692535310714e-07,37.04,1.0,3.0
174965,24,24,2.6072453141029884e-07,21.24,1.0,2.0
185208,23,25,2.7158794203177947e-07,22.47,1.0,2.0
164009,25,26,2.824482232114129e-07,23.0,1.0,2.0
60788,45,59,6.409456249039131e-07,49.1,1.0,2.0
154603,26,33,3.584958282973686e-07,29.75,1.0,3.0
42069,55,66,7.16990440759904e-07,51.15,1.0,2.0
71869,41,45,4.888584385220002e-07,36.8,1.0,3.0
205450,21,22,2.389962536084781e-07,19.9,1.0,2.0
109488,32,49,5.323094261101669e-07,44.04,1.0,4.0
235875,18,18,1.955422252973205e-07,16.47,1.0,2.0
58274,46,50,5.43172082872155e-07,39.65,1.0,3.0
122845,30,33,3.584958487142121e-07,28.65,1.0,2.0
258273,15,17,1.8467653566043417e-07,15.95,1.0,2.0
195456,22,27,2.933144231218666e-07,24.69,1.0,3.0
4650,101,182,1.97715458348896e-06,131.5,1.0,2.0
147056,27,32,3.4763054684983214e-07,28.49,1.0,3.0
244491,17,19,2.0640525460769468e-07,17.64,1.0,2.0
164984,25,25,2.715876318845843e-07,22.0,1.0,2.0
252051,16,19,2.064069314147289e-07,17.8,1.0,3.0
155364,26,27,2.9331475356788885e-07,23.75,1.0,2.0
46667,52,55,5.974933909146565e-07,41.74,1.0,3.0
184682,23,27,2.9331359597416713e-07,24.47,1.0,3.0
195352,22,23,2.4985871369607487e-07,20.69,1.0,3.0
185112,23,23,2.498579004743149e-07,20.47,1.0,2.0
173839,24,27,2.9330931056132414e-07,24.24,1.0,2.0
50138,50,55,5.974928647088702e-07,42.75,1.0,2.0
40609,56,83,9.016704560464566e-07,67.6,1.0,3.0
110772,32,34,3.6935999788255244e-07,29.04,1.0,3.0
90342,36,38,4.128132146536843e-07,31.7,1.0,2.0
129558,29,32,3.4763159651752264e-07,27.939999999999998,1.0,2.0
206668,21,21,2.2813399975460412e-07,18.9,1.0,2.0
78528,39,46,4.9971947028617e-07,38.59,1.0,3.0
174414,24,27,2.9331298382291087e-07,24.24,1.0,3.0
86033,37,50,5.431700814019039e-07,43.34,1.0,2.0
195674,22,22,2.38996086497204e-07,19.69,1.0,2.0
115525,31,35,3.8022239344466254e-07,30.35,1.0,4.0
236024,18,18,1.955409932057232e-07,16.47,1.0,2.0
236450,18,18,1.9554005205414604e-07,16.47,1.0,3.0
82193,38,45,4.888579379257807e-07,37.97,1.0,2.0
110554,32,37,4.01948844352046e-07,32.04,1.0,2.0
137962,28,29,3.1504147449687905e-07,25.22,1.0,2.0
183895,23,25,2.7158587520992666e-07,22.47,1.0,2.0
174682,24,28,3.041778444828429e-07,25.24,1.0,3.0
216204,20,20,2.1726858949212718e-07,18.1,1.0,3.0
195799,22,22,2.3899622634668125e-07,19.69,1.0,2.0
184655,23,23,2.498608604150552e-07,20.47,1.0,3.0
146330,27,29,3.150400921998622e-07,25.49,1.0,3.0
164887,25,26,2.824512351974017e-07,23.0,1.0,2.0
89921,36,40,4.345402886878526e-07,33.7,1.0,3.0
183750,23,23,2.4986110167015554e-07,20.47,1.0,2.0
252807,16,16,1.7381617446565686e-07,14.8,1.0,3.0
74375,40,46,4.99718531612938e-07,38.2,1.0,2.0
137746,28,29,3.15040243821479e-07,25.22,1.0,2.0
89920,36,41,4.453975825469324e-07,34.7,1.0,3.0
206298,21,23,2.4985981765132616e-07,20.9,1.0,2.0
48237,51,64,6.95264420376481e-07,51.25,1.0,3.0
145338,27,28,3.041784499071623e-07,24.49,1.0,3.0
183899,23,29,3.150398288756882e-07,26.47,1.0,3.0
42207,55,61,6.626668654741365e-07,46.15,1.0,3.0
137639,28,36,3.9107764556038235e-07,32.22,1.0,3.0
24150,75,100,1.0863443830125696e-06,72.25,1.0,3.0
147066,27,41,4.4540184353037303e-07,37.49,1.0,3.0
174311,24,26,2.8245096355306894e-07,23.24,1.0,3.0
95030,35,35,3.802186651579123e-07,29.05,1.0,2.0
154115,26,38,4.1281005609128135e-07,34.75,1.0,2.0
129813,29,34,3.6935854495269833e-07,29.939999999999998,1.0,2.0
227165,19,19,2.0640400977032226e-07,17.29,1.0,2.0
110182,32,35,3.80221314302367e-07,30.04,1.0,3.0
235611,18,29,3.150394379167381e-07,27.47,1.0,4.0
206240,21,21,2.2813348381624777e-07,18.9,1.0,2.0
184398,23,26,2.8244977961217775e-07,23.47,1.0,2.0
145482,27,31,3.3676741628135535e-07,27.49,1.0,3.0
183494,23,26,2.824510691777796e-07,23.47,1.0,2.0
145205,27,37,4.019493224071262e-07,33.49,1.0,2.0
184891,23,23,2.4985970813207307e-07,20.47,1.0,2.0
236494,18,19,2.064056695829896e-07,17.47,1.0,3.0
173382,24,28,3.0417419706685576e-07,25.24,1.0,2.0
235776,18,20,2.1726933818840048e-07,18.47,1.0,3.0
244438,17,18,1.955374774075669e-07,16.64,1.0,3.0
122272,30,33,3.5849430824566617e-07,28.65,1.0,2.0
34905,61,82,8.908075197625385e-07,63.7,1.0,2.0
273805,11,12,1.303620263973203e-07,11.45,1.0,2.0
173892,24,26,2.824511976681749e-07,23.24,1.0,2.0
145069,27,33,3.584936624597255e-07,29.49,1.0,3.0
175072,24,24,2.6072432653376506e-07,21.24,1.0,2.0
258625,15,17,1.8467898426545912e-07,15.95,1.0,3.0
116230,31,40,4.345358720702363e-07,35.35,1.0,3.0
110318,32,40,4.345374197082808e-07,35.04,1.0,3.0
174667,24,24,2.607193567141026e-07,21.24,1.0,2.0
174282,24,28,3.041748653054235e-07,25.24,1.0,2.0
104791,33,34,3.6935480327108253e-07,28.72,1.0,3.0
173661,24,26,2.8245036069560704e-07,23.24,1.0,3.0
